
3538,Client628,545.0796451723297
7700,Client1017,798.3788326130414
3839,Client1401,392.3287044742976
1579,Client3364,510.5814748444017
4983,Client7487,665.4136859241625
1691,Client1505,16.48230314574317
5833,Client763,658.241125478947
6645,Client1482,550.668052388902
1317,Client2141,500.67191057682203
3424,Client529,744.8094620834595
4062,Client8019,896.0260404096431
8770,Client4584,92.53294788856049
8832,Client2208,645.2201020451864
8990,Client880,632.4400704217867
7794,Client2470,194.96812009233543
4366,Client5895,138.25258555065335
5506,Client8968,375.06042962672205
932,Client7656,268.7937667955793
5770,Client1039,103.71529696135862
6550,Client7705,290.90216253307966
8567,Client2768,311.0784515767256
4008,Client440,390.3650368370931
5150,Client5217,184.931958053033
1493,Client3510,949.5677244541555
6428,Client3577,5.729070397274549
2902,Client2324,922.0666409050385
2818,Client3990,683.5220929848291
1208,Client4891,568.7801219373326
6460,Client5061,479.3793453213454
4451,Client8652,533.9167005257272
5464,Client4368,251.99435441019224
8704,Client4550,372.9413328603631
1710,Client7580,258.0210438336779
1293,Client4768,901.1136418615272
8886,Client8625,211.44249551517237
3291,Client5644,79.66083714911842
6803,Client3639,236.9178461373753
6429,Client706,370.83876672858815
1650,Client3464,683.1181135207169
31,Client3820,481.07469364362686
7788,Client8072,83.21269960117294
5483,Client2434,961.5383370380118
1873,Client4356,898.6199262765066
4083,Client8087,68.11550040152892
714,Client4379,923.101009848522
3495,Client1479,388.40794172372006
1086,Client5069,400.08266887266376
2201,Client4217,478.0877121122249
4555,Client4175,778.0970157304204
7590,Client3269,947.2520168737956
7427,Client4095,507.148258286759
2546,Client8476,741.7155504526535
6520,Client7087,425.98691795972223
4680,Client2979,303.0289600582752
5229,Client139,303.9059207487552
1047,Client8809,647.7307849333756
8355,Client7678,919.1375778490121
8212,Client7107,761.9279351496698
1484,Client2422,28.500006171244042
538,Client4024,673.5170578569239
6279,Client1543,244.56458850882822
5834,Client1876,799.6131347821542
1656,Client2483,662.5042603725171
6856,Client3263,59.91745000164994
4116,Client5585,599.3945686512018
3912,Client393,383.03485093917857
5620,Client8891,416.8620364000204
6281,Client1004,995.8751618532796
1515,Client7000,17.479187143846776
1108,Client8952,202.83691364650258
583,Client7111,916.4691408798469
8640,Client158,130.4658825249816
8960,Client2736,955.3617697882196
3487,Client8304,926.3940910544517
7707,Client803,165.30998131487874
5024,Client5881,157.41330521858242
8518,Client4596,638.4089977193742
2269,Client6407,5.265295860939934
2954,Client7920,859.870074570376
138,Client1912,760.0933432150167
6527,Client1370,633.1408070718392
6228,Client3984,686.3694504897793
384,Client8597,76.63869664845014
2963,Client4193,363.05150631159364
321,Client8101,159.01979337038586
8010,Client7898,376.5790260225522
7574,Client7659,454.24351560735346
202,Client4333,613.0916341121443
852,Client3850,23.8217627585785
1988,Client5875,179.96168141381108
6143,Client6631,718.948702340231
3988,Client3681,58.8558245374079
115,Client1751,999.9195526008389
2649,Client4696,486.8354956374382
3127,Client7393,280.3719320445408
5691,Client1919,63.016281624972635
7976,Client6191,374.092859404369
7832,Client6968,392.85591275307564
8580,Client58,296.39497526188427
3436,Client6385,909.1397817070005
4837,Client8844,781.3264540120198
5084,Client318,218.04765433027063
2679,Client925,444.27691259394163
6821,Client4855,54.911734916947566
4277,Client3292,726.2118173392209
4631,Client551,37.35507826520035
2777,Client76,519.275279858665
607,Client2560,297.50299549821625
5786,Client6412,349.56021334610165
3615,Client631,477.0033485992295
8059,Client7507,745.8934039344177
5662,Client7989,998.8354679641582
1430,Client1488,91.18206417482877
5474,Client3426,678.493629903062
6266,Client4908,544.0819795490177
3710,Client3424,530.8474216641379
6490,Client5265,691.2323787358994
7198,Client5228,939.859918661135
8831,Client2068,80.37960482049033
960,Client6510,579.1722983927383
2202,Client3123,946.5588306133143
510,Client8388,116.90951016130624
4568,Client1245,225.5220961269817
1994,Client5250,445.43601875898776
2157,Client2308,187.53022447393565
109,Client6948,458.130524030229
7430,Client4253,994.7997854939405
7702,Client7649,770.3731106902268
876,Client6255,70.61139199331534
8455,Client2583,459.44584040845524
1973,Client4453,710.0950433055411
4751,Client7139,876.8578955430627
5676,Client1951,693.1056738478071
5579,Client6817,8.46240748125493
6987,Client8944,37.217304492263345
3442,Client5892,571.4287360343635
8674,Client6166,760.1933300864657
6711,Client4993,638.2837310616364
409,Client845,916.4947326174597
7942,Client6315,258.1720511145037
2084,Client5131,898.8054134714592
3445,Client4820,773.4510247207487
6846,Client7674,451.2511995211813
1313,Client8769,302.95871415136145
2196,Client8138,7.036246771141452
356,Client4288,111.02752674237215
4271,Client4273,354.02072763990543
589,Client6378,730.8855947898205
4608,Client2120,254.569493112242
7824,Client3872,594.1374977890787
5792,Client2514,242.58570592956508
2086,Client1309,394.3367201571071
1286,Client5695,970.3065202366313
2654,Client4944,548.0375680747205
1035,Client7697,436.8221916265469
3756,Client8089,621.3367073611716
1333,Client5492,366.222787116253
4513,Client3468,536.662091725415
2111,Client2415,492.05658147514185
6549,Client540,548.3075204974027
5065,Client8889,196.05507132787082
5662,Client6340,466.1918011360213
1643,Client4867,246.78830597741907
7532,Client1625,178.62634865290661
6669,Client5033,69.43870021416332
125,Client3903,968.9488845221119
3731,Client6440,620.5055969225817
5664,Client5054,905.8741858108399
1554,Client8865,280.65788098458364
7099,Client4012,701.3724135323598
3770,Client82,569.140641663876
3611,Client5988,992.6496623186794
8900,Client8994,246.7848528204142
7731,Client1673,830.5112374046954
2393,Client3776,508.17116390738516
4544,Client3463,805.012941922223
5246,Client7289,564.0452874886465
6888,Client4982,917.265919330567
2816,Client901,474.3331665366307
8941,Client6143,895.916988340503
2079,Client7241,401.8130838364411
3423,Client8665,103.36488876769756
1772,Client6899,744.919463425192
206,Client490,550.3339633776542
3680,Client38,642.1534291354213
1485,Client5507,770.9201556496414
3236,Client2062,654.0221980108423
1241,Client3008,774.9400086032092
8391,Client2865,233.79045231309092
8742,Client6505,224.72025830832376
3979,Client868,921.1415250751577
8282,Client50,559.1477452853686
4200,Client1180,522.3357114435645
748,Client393,424.47912785514296
6411,Client2477,278.084683158214
5632,Client1136,22.68754361246439
5514,Client1760,580.7250855704903
44,Client4628,617.1159149164484
8965,Client1677,794.430830325153
3785,Client2792,297.4766524192337
1253,Client2364,955.3292141280126
6167,Client4087,311.75908320372633
7146,Client2325,932.1781822546175
8519,Client8932,731.2776032663126
5190,Client7506,393.9983933367299
3966,Client7571,506.6765886725145
7097,Client4551,578.1355438277092
540,Client2505,205.2778598649636
6464,Client6544,816.5030530762134
3072,Client6950,526.3901762167252
6715,Client2558,971.1171778168798
1340,Client7647,665.5191526107978
50,Client8300,213.16609226621887
1076,Client5256,244.14844262949464
2434,Client8256,787.9128271126432
6857,Client7188,518.7986521558317
2306,Client6904,601.6079571559037
6730,Client1552,635.3901571915235
4028,Client4215,678.0228716277412
3967,Client810,294.8497315844052
1241,Client6738,391.9219901152643
7277,Client8084,529.286703164774
8489,Client5836,805.0432852461854
7831,Client8402,12.340558245265477
5766,Client2298,737.9295677869701
8779,Client6350,580.1306718701737
2182,Client4970,895.9084242205909
5564,Client6334,152.79715156839325
7226,Client6714,493.7849308586701
8857,Client5162,611.7276079971199
4925,Client4618,696.3718061824202
6881,Client1878,49.796673617390596
8345,Client8589,493.22282383122285
7148,Client5677,892.2436472713066
643,Client4266,431.9644309215191
4599,Client3579,496.6458878897576
4609,Client8623,129.45975804367959
6993,Client8009,125.62717005319767
7794,Client2963,876.9026924640427
644,Client8945,756.3864172682114
4933,Client1468,896.2811295074066
5649,Client7161,661.9426114153391
7664,Client587,86.85831652152487
8181,Client6693,446.14133282378896
1693,Client6346,680.2989736518923
3776,Client832,805.3567678042436
4534,Client640,845.28599807878
8804,Client6631,700.188915467773
7670,Client8644,30.315597209049194
1967,Client1474,82.00225812616635
7554,Client2571,287.96508595109094
7232,Client7560,706.8591728897998
4890,Client5424,64.53568399456755
4808,Client6797,118.01596538459036
6615,Client6622,158.76197299040862
4655,Client6546,385.768770379197
3967,Client1992,770.4774761715463
4439,Client514,209.85967596309695
7311,Client7568,366.13450743334045
6658,Client6438,269.4883816216631
1212,Client4959,111.55109742360325
3839,Client1747,350.12564160527006
4761,Client2715,985.7501872970879
6585,Client7073,70.9103030415259
1731,Client7087,658.2908599164604
1116,Client8054,842.8841067363757
226,Client1067,665.9987381923597
5943,Client2899,62.060970323302264
1908,Client4927,624.7767434276375
5402,Client2433,281.44347942167616
2103,Client1183,128.2611561615775
6778,Client6183,856.6469901084681
8905,Client3270,761.1379633120964
1199,Client7110,267.4868447455949
1171,Client443,257.6767612135135
6484,Client1602,549.7278061358337
6012,Client7401,5.360096758687427
7270,Client3664,942.4926097208672
6462,Client7902,498.1331371975508
5763,Client3368,349.8509668602927
5337,Client2538,895.3167224571876
8495,Client5981,638.0460472712857
7265,Client846,622.496600252435
3526,Client6967,749.7915168117494
1120,Client4222,564.3369749305483
1327,Client5135,318.28718346168216
3836,Client6281,328.2681838463043
8520,Client7636,939.003213254741
6518,Client7431,238.1719579381446
8901,Client419,395.3615253298531
8675,Client792,22.020297258385835
2424,Client1864,233.37979629784843
8857,Client2263,130.9287798496731
8256,Client3677,439.1971864838742
3602,Client4587,123.003462847466
5473,Client2825,343.36637428734406
1909,Client2819,606.9492336014115
3531,Client479,285.54155216103015
5916,Client7744,602.5908014796735
8971,Client2937,358.86004009270454
1872,Client8045,725.0133227021316
5805,Client867,751.462775864244
4669,Client6605,856.6359790236745
7167,Client136,612.9555448837821
6518,Client4669,61.29943002267624
7425,Client8136,899.9690444648228
5366,Client396,767.6335320973097
6567,Client3254,666.8467582324391
8648,Client2020,651.9900199648603
1366,Client3226,660.785176167045
5943,Client463,916.5678176513898
2801,Client5085,633.6180080474454
7550,Client6490,275.74549064194696
308,Client7858,672.3518760072858
8379,Client3737,382.7814825671467
8342,Client1921,754.2913702825782
237,Client1779,34.91443485337919
5806,Client54,451.82601458101834
3261,Client5221,932.6585544467724
5774,Client2927,714.5738802317196
7703,Client1548,438.46222560321524
8320,Client1601,319.9418043096893
8464,Client7253,321.57663932976
8712,Client8068,608.9272879698325
7123,Client8265,169.4531881223622
3887,Client3246,158.83072788774822
3158,Client6619,11.29346753503302
6308,Client2714,159.73498571992295
5506,Client6992,562.686865777341
7712,Client715,435.22618207469696
8991,Client4411,16.453121765159118
226,Client5597,942.1673835875497
7625,Client2538,637.3231347712623
3499,Client671,337.56321681148614
6537,Client642,911.602192534669
1708,Client4507,46.66026312548699
8464,Client6356,767.2528742880215
2938,Client5443,672.0222963397799
1352,Client1395,974.2819038479187
328,Client5263,43.66606597991252
6042,Client8667,431.4032251618196
3241,Client4157,566.6117276856004
2191,Client2099,938.1897488780997
4068,Client5946,0.28093347624169596
8498,Client1716,984.9375922543642
3195,Client894,232.39139119687292
4036,Client7244,147.30004728428213
7223,Client4122,154.77876542114487
2215,Client5148,517.2941907993072
6902,Client4722,356.60894172667145
7825,Client7078,398.0278378433162
2203,Client1957,127.86966951555922
2072,Client1662,884.9090501909651
5356,Client2494,703.8833787537617
4604,Client5577,217.01420613469637
2320,Client5148,297.1455573889816
5602,Client6595,661.6031996956542
5200,Client209,547.5724193823469
4300,Client3554,948.7315169486543
262,Client4121,250.72115662512707
8003,Client7661,325.5361226581731
2263,Client875,89.29965323492061
2182,Client7415,414.59564208902214
5276,Client4726,915.6265742543766
3721,Client4547,227.0374597657967
8487,Client7907,55.66479177077432
7425,Client6846,943.885382486519
5521,Client945,259.73475841369833
4871,Client2337,519.0628061086643
3977,Client3059,592.1350982561528
4527,Client1435,832.3580720208499
868,Client5909,481.3228786595135
4393,Client8944,866.6174845170249
458,Client524,548.3330200700666
4016,Client2669,1.6097279615533422
4179,Client3732,863.1052741427904
927,Client4263,75.02053568837552
4276,Client6256,24.616698816341874
3368,Client6439,34.840265799280566
4093,Client2287,594.619440654544
8417,Client4487,190.66130991252683
4944,Client3885,305.4812012856787
8298,Client5237,758.1025275476902
8932,Client2500,961.647320227729
4975,Client2713,256.0534840043298
4942,Client187,816.2566102171369
3582,Client7814,696.4476052492975
738,Client4062,437.5237253795552
1105,Client7808,371.85596841892055
8421,Client5339,97.06833222738321
6081,Client6916,265.8289310490334
6413,Client8605,880.7985684724497
6295,Client4200,207.77163318751502
8278,Client7379,35.86490657451746
4990,Client7438,579.4516422567252
2289,Client3022,88.47229068509822
5159,Client4141,800.7117812611851
4868,Client4307,801.5506272656708
5339,Client6947,281.3030359888822
7513,Client765,764.0477330578557
1946,Client3787,665.9641711216551
4902,Client2934,308.8233044085239
4052,Client6077,328.2867932218404
7562,Client1710,755.3520179581081
253,Client3397,36.18604476766541
8650,Client1266,531.924423613858
945,Client1492,415.2887673244716
3411,Client4438,418.025382120639
2766,Client2558,781.9993533229026
4701,Client587,514.2966375744029
6110,Client7783,667.9405460573392
8672,Client1879,53.34659914479556
7913,Client5793,743.1067677226463
2009,Client6799,593.9272665674072
2908,Client8860,819.5505798705266
5093,Client2188,191.65492045330646
4134,Client5086,158.7920969559792
4366,Client2226,474.1624737447736
6046,Client7633,615.9747989978775
4780,Client8296,407.7935026426138
5158,Client3679,390.34273668407604
6732,Client6605,465.7557035169211
4388,Client4903,359.79511519218
4470,Client6656,805.3439610141504
6482,Client4268,148.83780742144347
432,Client5531,768.1433263686837
4493,Client7098,771.1597534099782
5451,Client4389,174.3588935578151
1991,Client3652,786.4571521486836
7623,Client3359,741.9231033590077
1645,Client412,827.8570740629636
6177,Client7372,47.97768835153682
7990,Client5841,54.73574249206625
5383,Client2274,190.16835025788657
3456,Client2569,347.8331889759967
8082,Client3461,650.0171032396457
7220,Client585,580.0769327663422
5283,Client978,823.9117269491119
5699,Client8439,9.100774488845499
897,Client5121,652.1035715443812
3732,Client6233,60.23543745148074
1458,Client1830,293.6494905559274
1214,Client3666,146.42783637299206
4967,Client2766,756.0399560925002
1381,Client1690,697.4953222978659
2377,Client5125,541.8915939533161
5862,Client5401,215.26996499376304
8348,Client6659,86.13249636688636
8832,Client8408,343.2707465895747
1989,Client2088,101.72977825865892
8517,Client32,104.86580322502992
8530,Client1946,366.7307891784244
6661,Client7256,459.7446247970481
3133,Client119,250.7257923880951
4264,Client3959,884.9644091688832
4817,Client451,913.3123373638005
4725,Client809,71.11351361947749
2338,Client8586,996.4919751657745
3080,Client5696,183.16249906160309
91,Client5416,662.7162521002556
4041,Client7356,445.9415456371155
4886,Client4715,982.6986414372678
873,Client3940,262.2244662549542
5393,Client5959,491.0436412034215
4257,Client7172,192.75782215545723
5391,Client3380,659.2424356225041
494,Client2467,188.1256551134497
5789,Client6150,661.4333560237359
1119,Client4696,573.7743155970389
1820,Client5483,125.03557449475488
3939,Client7824,202.62004489527584
3582,Client7114,178.59589445961475
2468,Client6539,996.4391200157584
1236,Client8427,359.3919137437288
6531,Client5520,600.6570640869344
4550,Client8734,258.6519925097257
95,Client6494,414.16765451180504
5167,Client7690,180.2708073508561
4074,Client6276,582.939553141816
5465,Client213,73.5179338770201
4903,Client5726,678.4529800775522
5784,Client8396,36.178218286306404
4670,Client8379,490.6768714825791
3264,Client1049,685.5448155741908
2054,Client3494,756.8743754973682
4585,Client2712,932.9126711237432
5269,Client8126,707.7421354735394
6626,Client2447,84.7943477872456
4658,Client7586,836.2006728395954
7878,Client3460,177.47571791271733
5903,Client6360,944.2349066754063
5687,Client1176,75.02576813347228
1558,Client3907,361.16985928350255
399,Client1358,497.24403469177446
5880,Client6790,169.47205375933794
8272,Client7668,686.9989125809897
4103,Client807,799.5020391549424
46,Client6460,946.742294279148
7527,Client234,603.8126553133767
7745,Client3984,705.7184375686321
8048,Client1055,958.2034706492154
43,Client6831,989.8947082571402
6879,Client2393,258.21123868889885
7008,Client7507,122.0775650297885
3202,Client7791,288.8306118969471
1860,Client5496,76.04018476434359
7100,Client4446,654.1865472380234
3616,Client4741,32.318903584715116
4868,Client4554,151.76332859736775
3380,Client366,99.57204108933459
2086,Client3168,893.1250182091221
8217,Client6465,570.7849183845914
5539,Client8967,96.18017688294455
5940,Client7600,414.8261850551153
7541,Client159,12.639661543802362
3253,Client5043,431.5122184434913
7236,Client3322,708.6382447421431
288,Client8271,194.7962919411047
2889,Client188,806.9806733034833
5953,Client8855,126.94269143189541
2657,Client3683,802.7600363688672
5351,Client6633,903.8075547495513
900,Client902,952.3076820695524
788,Client1201,979.7091971343966
5436,Client835,435.04943774094005
4182,Client3637,333.2289381655068
2577,Client900,532.2422427132012
598,Client2677,884.7410667192416
192,Client4526,659.1027442148636
4581,Client4938,16.791969596905652
4353,Client6687,507.0809181761088
8018,Client2511,666.8865295657026
496,Client8810,404.1577962476437
7797,Client7828,743.363319712957
7403,Client814,740.5997438456267
3560,Client569,762.8301067436662
5332,Client7885,151.36961405172312
5146,Client2711,570.9873804004761
7267,Client6935,77.83151192573146
6135,Client7106,246.94307636309753
8766,Client8307,589.7955181476182
8283,Client5321,626.3935676545402
887,Client3166,812.4247696070844
7474,Client4671,897.9819651758289
6404,Client8965,217.56303496583052
5703,Client1136,73.22587125959856
3130,Client8510,847.053697755567
1353,Client3778,404.61224382491736
6939,Client2090,187.07812083622977
4882,Client8784,167.94171058189698
1895,Client7926,112.02078462491927
5427,Client8327,26.6292368572284
906,Client7315,935.8821707495608
280,Client1194,886.4133457713958
3615,Client8576,880.2797320641939
6784,Client7927,745.6333015000007
6116,Client3062,720.517464946101
7803,Client6107,242.8139376525562
412,Client1668,989.3536817393158
8406,Client619,473.7598896382087
1776,Client893,508.26400304518506
5999,Client1760,770.4848302656158
103,Client815,110.40935825553278
328,Client5099,356.38409360487475
7724,Client390,604.3756044047223
2685,Client5908,332.9847201757519
2297,Client7725,50.28050957844399
1516,Client8438,348.61941175103584
511,Client3948,185.32113504522385
2808,Client893,33.81087524158799
7009,Client7572,264.7779945992067
4032,Client2004,130.94776716055944
1308,Client4804,564.6582661572683
7722,Client1831,157.1310741535229
7404,Client1572,928.5734234716678
2661,Client5279,108.29784160332446
2677,Client6794,300.3897380146676
5093,Client3556,743.9572032421379
105,Client4222,989.2138647819766
260,Client7769,790.7718594410203
6257,Client1412,861.6115792018121
2712,Client8780,732.1852889319465
8483,Client6853,101.28208084087863
3484,Client7161,339.40683753694975
2440,Client183,469.4025844754551
4402,Client529,758.5980832584328
8347,Client1769,318.9311251690236
8011,Client3846,88.52851046083288
2045,Client4392,645.8435060233872
2088,Client988,844.9024821789319
1005,Client1591,996.0084843637321
4696,Client5225,604.8047665741157
2088,Client8603,277.8614229857255
3150,Client4490,740.7862480006067
5684,Client2005,751.5607974101782
4901,Client4841,374.8354843158295
2897,Client6050,505.9374388570113
4874,Client7585,815.6717250404857
4533,Client2681,230.55408440432745
6372,Client6935,856.2638781672326
6481,Client1781,401.28525388444837
1967,Client4517,270.8672055765766
5702,Client2401,631.4348047268237
4830,Client715,935.5959759012338
7594,Client7186,264.45551803786793
8388,Client2166,936.6015273414995
8288,Client3386,74.3171750827486
8928,Client1618,299.29161990623
8655,Client3061,731.7693450126586
4722,Client6233,43.15179830443772
6317,Client7467,139.3689746483553
867,Client3587,478.7908417913431
8185,Client1369,205.09874039883812
7965,Client7986,949.5032013613841
6104,Client2892,36.70197152414689
1628,Client5596,530.392190265602
7531,Client7201,3.8775248343757562
6842,Client4288,825.8607833464822
8957,Client2028,583.9391842470843
3872,Client1633,270.5420871947273
6582,Client685,488.1444843121042
2569,Client3883,449.0661004279537
5808,Client3533,471.90737972464746
677,Client4842,547.0080414722204
7393,Client1442,467.6338558427988
8028,Client8311,349.8141271058425
8066,Client7320,732.3125141474936
1630,Client8585,264.2373691494025
8755,Client477,621.846754946924
3991,Client989,25.09784526049852
4678,Client8316,35.74832808046236
3734,Client2723,372.7166793299699
4381,Client2722,933.7545126572949
7711,Client5995,389.58480261528825
5943,Client3379,120.78953927847891
6190,Client6524,624.8390626697435
1836,Client1965,274.88219076007357
1782,Client8605,363.7435769229993
8498,Client6981,572.7778237234926
4176,Client3033,784.7355183662933
4780,Client3163,488.1175995739897
6743,Client4339,335.597959152424
1510,Client5642,612.4320889190532
6662,Client7352,939.6285127657729
1046,Client8023,99.25317875309648
2374,Client4694,693.8697440911848
4779,Client8225,881.1693165223144
4348,Client2470,622.6740113428868
4318,Client2035,593.2496614136464
8661,Client1517,168.01275801357195
6701,Client5402,28.092976962862615
1086,Client5640,621.4348077632898
8704,Client6029,946.4366235262244
3429,Client5585,583.9595172922193
3325,Client5545,582.8622411510399
1192,Client2169,890.8288042732635
7447,Client6408,190.57427258640857
1637,Client5047,668.4561297239753
2457,Client2191,214.39067674049807
3592,Client1201,628.7169504185351
3951,Client8011,785.53656011123
7876,Client370,342.45714484424275
2086,Client8099,558.499607442189
4566,Client5500,529.422503619543
2443,Client4417,637.4440024709161
5849,Client5024,278.4572104686054
119,Client3143,198.55206870848653
6896,Client1456,978.19931165561
1169,Client2007,563.4040728486825
8755,Client4510,523.6506192041545
2762,Client8825,425.5070719797566
4317,Client7106,791.4921441622763
5109,Client7156,571.0997437437843
4162,Client152,569.339874202826
3800,Client8355,753.5888025335678
8564,Client4204,450.21926242860457
5926,Client8715,552.9664130627965
8735,Client6098,854.4458397003924
3268,Client2473,256.9644990501486
6435,Client6130,248.40278970600616
64,Client8026,259.5651324611006
4751,Client5839,82.71355509648104
8330,Client5840,5.223658593503044
85,Client4932,1.5726755350300436
6301,Client446,156.0264971092967
1654,Client2020,396.73611878778604
7036,Client1469,61.224129014401555
7152,Client6960,515.6573919612105
2820,Client148,63.62606803985127
3144,Client5684,358.72467125618124
8858,Client7750,668.0409067563725
6789,Client4556,593.0217749415119
7241,Client5498,134.2741935824322
5020,Client8990,351.95127909097926
3029,Client2130,619.7231346375183
8780,Client4173,345.53637347771115
6456,Client7737,509.6567653858988
4764,Client7744,412.9438702846552
8394,Client4515,251.15884681534993
6229,Client6319,57.129968460309485
764,Client6407,980.7138964287706
5592,Client6330,859.5172025331855
6996,Client2712,328.39829067067905
3649,Client8864,742.1208283996433
4264,Client6537,392.34401530746277
3581,Client1354,625.550275134175
2835,Client308,902.4634909762544
1238,Client1863,703.6002172407517
4090,Client5839,6.563786631848867
4141,Client8957,860.2299737436988
7480,Client3774,341.75167360977355
1238,Client7607,760.4978987375318
3102,Client1154,578.1802603289158
4587,Client7282,29.818342899293306
3007,Client5273,837.6952301582965
2065,Client1308,479.4305548885758
4744,Client4906,64.22684609201778
2681,Client4937,328.0839209972162
5310,Client6783,21.470400556809267
6045,Client7578,25.833658183685326
6528,Client7536,877.3784777885361
251,Client913,444.3173472141277
5575,Client4393,882.6970441760102
2067,Client3774,637.0710572885231
3568,Client4272,760.4723109316839
5441,Client7611,25.573554123604957
969,Client3791,207.6287656343685
7556,Client2157,279.1150724293897
6993,Client4780,547.7059771895243
5549,Client6294,714.5529075017981
7828,Client3889,210.3323262703949
2889,Client5158,705.4091608540906
6427,Client8262,464.59318185471477
4395,Client7779,910.1085933411841
5845,Client1154,238.0024837032487
4740,Client6219,200.55148583141414
3755,Client3220,599.9532035343233
1166,Client6280,349.05690451778435
6661,Client1202,685.9727224568213
4929,Client1866,231.17062328018832
838,Client5758,996.7304846339235
5926,Client2700,85.44342201797295
1408,Client4271,575.1751650911683
73,Client1983,415.8176625375133
6322,Client7838,327.24829236170996
4797,Client2984,411.7369108231885
993,Client6777,263.3538041722394
8712,Client8146,267.62265691204266
3651,Client161,525.0226156607345
3355,Client7929,47.62804519080754
6208,Client7478,466.8587078154244
5446,Client262,106.43450333336091
2330,Client8008,458.7690396015256
4068,Client657,986.9516062182312
6857,Client4613,57.507447580695704
3299,Client7103,519.0901999757094
8878,Client7256,518.6088509173676
5027,Client8282,659.3254623108814
2224,Client8963,986.240243488736
4759,Client6342,631.1405309921922
947,Client6896,579.7282988469653
2669,Client624,203.4882872784366
3250,Client5218,669.0741847826118
3305,Client3835,308.2326786616761
4186,Client8610,631.4090927111026
5177,Client8564,916.5102960698684
6113,Client8545,697.3613957242776
7552,Client6051,692.0901752959569
7286,Client1725,535.9440132698434
1071,Client1535,148.5775452386444
1147,Client4307,995.7805603677344
444,Client59,648.0279037863212
1785,Client762,222.27613241445877
2629,Client311,593.4759716203852
2349,Client4694,934.2001382162019
1885,Client4202,916.5185352628237
826,Client740,116.00400540226164
3664,Client2786,874.3013524489357
3084,Client6272,84.68443603067344
6822,Client6687,198.4997848085228
4191,Client5726,288.74820281516
5350,Client3135,897.4204797634602
8113,Client997,790.9272887520677
7665,Client7242,323.8360797414236
3863,Client238,592.792763271227
528,Client5364,385.0120660155094
8654,Client2622,750.2805992949604
34,Client1977,341.7310089076082
3534,Client6002,145.26553713899503
5244,Client5778,602.7251257108193
3985,Client5452,249.08656592910717
6765,Client7044,241.05046873057844
1823,Client4683,716.9007421263694
817,Client4699,179.88111801554462
7057,Client7266,586.7541467406406
2494,Client7844,107.8937974435612
7096,Client18,582.3557088017376
2295,Client4376,711.5175722262136
8745,Client2612,772.7309658354002
6017,Client4842,655.6255225350758
5323,Client5337,883.5040329296093
616,Client5451,405.0535533195538
505,Client6364,171.7536805813511
7501,Client5584,335.54903590445196
6782,Client2732,382.07230084036826
7831,Client3803,318.40494463854543
4797,Client8275,994.8111689383342
1794,Client7578,907.4505237342125
1029,Client7328,755.9213743071848
7915,Client3867,131.17281428433336
36,Client3535,692.1544324980975
3070,Client4665,694.1137274166223
5189,Client7698,397.54094972221674
1391,Client5013,195.88568053463774
5943,Client4847,384.4683741809256
6196,Client1526,227.04226698521023
5223,Client6694,21.22540188832256
4745,Client5813,584.8115616373195
6082,Client1514,991.9224399414661
6030,Client5739,59.70238741629419
